label,message,cleaned_message,message_length,word_count,has_number,has_currency,uppercase_ratio,label_encoded
spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed å£1000 cash or å£5000 prize!,please call customer service representative freephone between ampm won guaranteed cash prize,149,24,1,1,0.087248322147651,1
ham,Have you got Xmas radio times. If not i will get it now,xmas radio times,55,13,0,0,0.05454545454545454,0
ham,I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...,jus reached home bathe first sis using net tell finishes,88,19,0,0,0.03409090909090909,0
spam,Are you unique enough? Find out from 30th August. www.areyouunique.co.uk,unique enough find august,72,10,1,0,0.041666666666666664,1
ham,I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|,sorry ive joined league people dont keep touch mean great deal friend times even great personal cost great week,185,38,0,0,0.02702702702702703,0
ham,Hi :)finally i completed the course:),finally completed course,37,6,0,0,0.02702702702702703,0
ham,It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.,stop itself however suggest stays someone able give ors every stool,111,22,0,0,0.018018018018018018,0
ham,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,doing hope youve settled new school year wishin day,92,19,1,0,0.03260869565217391,0
ham,Gud mrng dear hav a nice day,gud mrng dear hav nice day,28,7,0,0,0.03571428571428571,0
ham,Did u got that persons story,persons story,28,6,0,0,0.03571428571428571,0
ham,is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt? ,hamster dead hey tmr meet orchard mrt,64,14,1,0,0.015625,0
ham,Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx,kate evening hope tomorrow bit bloody babyjontet txt back xxx,131,30,0,0,0.030534351145038167,0
ham,"Found it, ENC  &lt;#&gt; , where you at?",found enc ltgt,40,8,0,0,0.1,0
ham,I sent you  &lt;#&gt;  bucks,sent ltgt bucks,28,5,0,0,0.03571428571428571,0
ham,Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx,hello darlin ive finished college txt finish love kate xxx,84,18,0,0,0.023809523809523808,0
ham,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,account refilled successfully inr ltdecimalgt keralacircle prepaid account balance ltdecimalgt transaction ltgt,174,26,0,0,0.16091954022988506,0
ham,Goodmorning sleeping ga.,goodmorning sleeping,24,3,0,0,0.041666666666666664,0
ham,U call me alter at 11 ok.,call alter,25,7,1,0,0.04,0
ham,ÌÏ say until like dat i dun buy ericsson oso cannot oredi lar...,until like dat dun buy ericsson oso cannot oredi lar,64,13,0,0,0.03125,0
ham,"Aight yo, dats straight dogg",aight dats straight dogg,28,5,0,0,0.03571428571428571,0
ham,You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill,please give connection today itself before ltdecimalgt refund bill,86,13,0,0,0.09302325581395349,0
ham,Both :) i shoot big loads so get ready!,both shoot big loads ready,39,9,0,0,0.02564102564102564,0
ham,"What's up bruv, hope you had a great break. Do have a rewarding semester.",whats bruv hope great break rewarding semester,73,14,0,0,0.0273972602739726,0
ham,Home so we can always chat,home always chat,26,6,0,0,0.038461538461538464,0
ham,K:)k:)good:)study well.,kkgoodstudy well,23,2,0,0,0.043478260869565216,0
ham,Yup... How Ì_ noe leh...,yup noe leh,24,5,0,0,0.125,0
ham,Sounds great! Are you home now?,sounds great home,31,6,0,0,0.06451612903225806,0
ham,Finally the match heading towards draw as your prediction.,finally match heading towards draw prediction,58,9,0,0,0.017241379310344827,0
ham,Tired. I haven't slept well the past few nights.,tired havent slept well past few nights,48,9,0,0,0.041666666666666664,0
ham,Easy ah?sen got selected means its good..,easy ahsen selected means good,41,7,0,0,0.024390243902439025,0
ham,I have to take exam with march 3,exam march,32,8,1,0,0.03125,0
ham,Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.,yeah atm register sure theres anyway help sure ready,159,35,0,0,0.025157232704402517,0
ham,Ok no prob. Take ur time.,prob time,25,6,0,0,0.08,0
ham,There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..,called ubandu run without installing hard diskyou copy important files system give repair shop,161,30,0,0,0.006211180124223602,0
ham,U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.,leh course nothing happen lar romantic jus bit lor thk nite scenery nice leh,119,26,0,0,0.03361344537815126,0
spam,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY å£1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",new mobiles must txt nokia collect yours todayfrom optout gbpmtmsg,143,21,1,1,0.13986013986013987,1
ham,Would really appreciate if you call me. Just need someone to talk to.,really appreciate call someone talk,69,13,0,0,0.028985507246376812,0
spam,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",meet dream partner soon career off flyng start find free txt horo followed star sign horo aries,137,30,1,0,0.10948905109489052,1
ham,Hey company elama po mudyadhu.,hey company elama mudyadhu,30,5,0,0,0.03333333333333333,0
ham,"Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . .",life strict teacher bcoz teacher teaches lesson amp conducts exam life first conducts exam amp teaches lessons happy morning,165,27,0,0,0.048484848484848485,0
ham,Dear good morning now only i am up,dear good morning,34,8,0,0,0.029411764705882353,0
ham,Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.,down gandhipuram walk cross cut road right side ltgt street road turn first right,109,20,0,0,0.01834862385321101,0
ham,Dear we are going to our rubber place,dear going rubber place,37,8,0,0,0.02702702702702703,0
ham,"Sorry battery died, yeah I'm here",sorry battery died yeah,33,6,0,0,0.06060606060606061,0
ham,Yes:)here tv is always available in work place..,yeshere always available work place,48,8,0,0,0.020833333333333332,0
spam,Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence,text meet someone sexy today find date even flirt join reply name age sam msg recdthirtyeight pence,157,34,1,0,0.10828025477707007,1
ham,I have printed it oh. So  &lt;#&gt;  come upstairs,printed ltgt upstairs,50,9,0,0,0.04,0
ham,Or ill be a little closer like at the bus stop on the same street,ill little closer like bus stop street,65,15,0,0,0.015384615384615385,0
ham,Where are you?when wil you reach here?,youwhen wil reach,38,7,0,0,0.02631578947368421,0
ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",new theory argument wins situation loses person dont argue friends kick amp always correct,145,27,0,0,0.13793103448275862,0
spam,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,secret admirer looking contact ufind rreveal thinks specialcall,145,25,1,0,0.034482758620689655,1
ham,Tomarrow final hearing on my laptop case so i cant.,tomarrow final hearing laptop case cant,51,10,0,0,0.0196078431372549,0
ham,PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx,pleassssssseeeeee tel avent done sportsx,45,7,0,0,0.8444444444444444,0
ham,"Okay. No no, just shining on. That was meant to be signing, but that sounds better.",okay shining meant signing sounds better,83,16,0,0,0.03614457831325301,0
ham,"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched...",although told dat baig face watches really like watch gave cos thanx everything dat uve done today touched,155,32,1,0,0.012903225806451613,0
ham,U don't remember that old commercial?,dont remember old commercial,37,6,0,0,0.02702702702702703,0
ham,Too late. I said i have the website. I didn't i have or dont have the slippers,late website didnt dont slippers,78,17,0,0,0.038461538461538464,0
ham,I asked you to call him now ok,asked call,30,8,0,0,0.03333333333333333,0
ham,Kallis wont bat in 2nd innings.,kallis wont bat innings,31,6,1,0,0.03225806451612903,0
ham,It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.,didnt work again goodnight ill fix ready time wake dearly missed good night sleep,146,30,0,0,0.0273972602739726,0
spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,congratulations awarded vouchers gift guaranteed free entry wkly draw txt music tncs,150,23,1,0,0.08,1
ham,Ranjith cal drpd Deeraj and deepak 5min hold,ranjith cal drpd deeraj deepak min hold,44,8,1,0,0.045454545454545456,0
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",wen lovable bcums angry wid dnt seriously coz being angry most childish true way showing deep affection care luv kettoda manda nice day,179,34,0,0,0.01675977653631285,0
ham,What you doing?how are you?,doinghow,27,5,0,0,0.037037037037037035,0
ham,"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.",ups days shipping company takes wks other way usps takes week gets lag bribe nipost stuff,179,37,1,0,0.0111731843575419,0
ham,"I'm back, lemme know when you're ready",back lemme youre ready,38,7,0,0,0.02631578947368421,0
ham,Don't necessarily expect it to be done before you get back though because I'm just now headin out,dont necessarily expect done before back though because headin,97,18,0,0,0.020618556701030927,0
ham,Mmm so yummy babe ... Nice jolt to the suzy,mmm yummy babe nice jolt suzy,43,10,0,0,0.046511627906976744,0
ham,Where are you lover ? I need you ...,lover,36,9,0,0,0.05555555555555555,0
spam,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,tried contact reply offer video handset anytime networks mins unlimited text camcorder reply call,154,27,1,0,0.13636363636363635,1
ham,IÛ÷m parked next to a MINI!!!! When are you coming in today do you think?,parked next mini coming today,74,15,0,0,0.0945945945945946,0
ham,Yup,yup,3,1,0,0,0.3333333333333333,0
ham,Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.,anyway going shopping cos sis done yet dun disturb liao,85,18,0,0,0.03529411764705882,0
ham,MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*,luton ring around,51,11,1,0,0.5490196078431373,0
spam,Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698,hey really horny chat naked text hot text charged unsubscribe text stop,121,25,1,0,0.01652892561983471,1
ham,Why you Dint come with us.,dint,26,6,0,0,0.07692307692307693,0
ham,Same. Wana plan a trip sometme then,wana plan trip sometme,35,7,0,0,0.05714285714285714,0
ham,"Not sure yet, still trying to get a hold of him",sure yet still trying hold,47,11,0,0,0.02127659574468085,0
spam,Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT,ringtone service changed free credits clubmobilescom choose content stop txt club stop pwk club box,159,27,1,0,0.12578616352201258,1
